STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,SEX,Sex,AGE,Age,ACTIVITY,Economic activity,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-11,,3.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-10,,4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-09,,3.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-08,,3.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-07,,3.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-06,,3.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-05,,3.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-04,,3.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-03,,4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-02,,4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2007-01,,4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2006-12,,4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2006-11,,4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2006-10,,4.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-08,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-07,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-06,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-05,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-04,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-03,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-02,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2024-01,,2.4,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-12,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-11,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-10,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-09,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-08,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-07,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-06,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-05,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-04,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-03,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-02,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2023-01,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-12,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-11,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-10,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-09,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-08,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-07,,2.5,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-06,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-05,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-04,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-03,,2.6,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-02,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2022-01,,2.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-12,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-11,,2.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-10,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-09,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-08,,2.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-07,,2.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-06,,2.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-05,,2.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-04,,2.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-03,,2.7,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-02,,2.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2021-01,,3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-12,,3.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-11,,3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-10,,3.1,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-09,,3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-08,,3,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-07,,2.9,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-06,,2.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-05,,2.8,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_INDIC(1.0),Infra-annual labour statistics,I,JPN,Japan,UNE_LF_M,Monthly unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_Z,Not applicable,Y,Calendar and seasonally adjusted,_T,Total,Y_GE15,15 years or over,_Z,Not applicable,M,Monthly,2020-04,,2.6,,,,A,Normal value,0,Units,1,One
